PlayerName,Position,OverallRating,PaceRating,ShootRating,PassRating,DribRating,DefenseRating,PhysicalRating
Josh Hawkes,LM,61,70,60,58,61,35,55
Bipin Singh,LW,61,83,60,54,58,26,58
Carlos Ramos,CM,61,64,43,54,57,60,61
Leonardo Justiniano,CB,61,57,43,57,60,60,62
Isaías Delpupo,CAM,61,65,53,61,67,37,56
Jack Thomson,CDM,61,66,39,51,58,60,65
Arif Boşluk,LB,61,69,40,54,61,56,59
Marco Palestra,RM,61,66,51,57,62,47,56
Luis Roldán,CM,61,62,55,56,55,54,57
Tom de Graaff,GK,61,62,58,66,62,32,59
Aurélien Platret,RB,61,67,48,57,59,55,52
Ali Eren Ersungur,CAM,61,67,56,60,63,36,56
Intza Eguiguren,CAM,61,65,58,62,60,38,55
Jemiah Umolu,ST,61,71,61,49,56,30,71
Paulo Retre,CDM,61,44,49,58,62,57,68
Chen Zhechao,LB,61,69,35,52,57,58,67
Eduard Pap,GK,61,64,61,57,63,35,58
James Maxwell,LB,61,71,34,50,60,57,66
Robbin Weijenberg,CAM,61,67,49,61,62,44,55
Carlos López,GK,61,61,59,59,64,36,59
Núria Escoms,CM,61,48,54,57,64,58,57
Yeltzin Erique,LB,61,79,40,44,61,56,58
Oskar Boesen,CAM,61,64,54,57,62,44,57
Amin Ramazanov,GK,61,63,59,62,64,29,60
Ole Wohlers,ST,61,65,60,53,59,42,58
Rodrigo Vásquez,LW,61,78,58,55,60,25,61
Frederik Flex,LB,61,70,38,54,59,56,60
Mert Göckan,LB,61,61,48,54,57,59,58
Luca Stancu,RB,61,71,41,55,59,56,55
Simon Thomas,GK,61,60,61,57,60,40,59
Sadou Diallo,CDM,61,53,49,56,58,57,64
Han Zilong,LM,61,75,58,56,61,30,57
Noam Emeran,LM,61,75,57,58,63,31,53
Louis Fortin,GK,61,65,58,56,63,42,53
Loick Ayina,CB,61,82,29,46,54,59,67
Song Jun Seok,LB,61,70,40,52,58,56,61
Elliott Nevitt,ST,61,67,59,47,58,27,79
Vegard Solheim,RB,61,73,39,54,60,56,55
Felix Eriksson,RB,61,65,39,54,60,57,62
Mattis Hoppe,RB,61,70,44,53,60,54,56
Jannik Hofmann,RB,61,70,39,54,60,55,59
Ronald Donkor,CDM,61,64,35,59,66,55,58
Maleace Asamoah,RM,61,84,55,48,66,29,55
Ethan Wheatley,ST,61,72,62,49,60,31,62
Philipp Maybach,CDM,61,64,44,55,61,58,54
Kerim Alajbegović,LM,61,70,58,55,64,36,53
Oscar Buch,LW,61,70,62,57,59,28,60
Antonio van Wyk,LW,61,76,59,56,60,31,54
Ranneke Derks,ST,61,84,60,51,60,27,54
Renee van Asten,CB,61,63,43,51,56,62,61
Zhang Xizhe,CM,61,51,59,64,64,48,50
Agustin Hausch,ST,61,80,61,53,66,29,47
Axel Sjöberg,RB,61,68,37,49,60,60,62
Lucien Hawryluk,GK,61,60,61,62,66,28,59
Harvey Blair,LM,61,84,54,54,63,26,55
Chilohem Onuoha,ST,61,68,60,53,65,34,55
Flavius Iacob,RB,61,73,41,53,56,55,57
Nicolás Pelaitay,CDM,61,61,40,50,52,62,70
Darragh Markey,CAM,61,68,47,58,67,46,49
Aden Baldwin,CB,61,66,40,48,52,59,70
Lucas Pellegrini,CB,61,61,33,51,55,56,79
Max Dyche,CB,61,69,37,46,50,59,74
Bernardo Oliveira,LM,61,80,55,52,66,35,47
Manu Rico,LM,61,65,59,56,65,36,54
Jack Henry-Francis,CDM,61,56,48,58,61,55,57
Gottfrid Rapp,RW,61,73,52,57,59,38,56
Winners Osawe,CDM,61,66,38,48,55,60,67
Jaime Barceló,GK,61,63,56,62,68,28,57
Aristide Zossou,LM,61,76,53,56,64,34,51
Agustín Mangiaut,GK,61,61,60,61,64,26,62
Mark Țuțu,RB,61,74,38,55,56,55,56
Nolan Binet,CDM,61,60,41,54,55,58,66
Ángel Aquino,RB,61,75,40,49,50,58,62
Charles Vernam,LM,61,83,55,56,64,31,45
Rob Hunt,RB,61,70,35,54,60,55,60
Sondre Liseth,CAM,61,61,59,58,63,30,63
Omer Hanin,GK,61,64,57,58,62,34,59
Peter Gál-Andrezly,LM,61,63,57,57,62,40,55
Marlee François,LM,61,75,55,53,66,28,57
Mikkel Hope,RB,61,64,42,54,62,58,54
Emrecan Bulut,LM,61,69,55,57,60,32,60
Facundo Machado,GK,61,62,60,61,62,26,62
Luka Hujber,RB,61,61,39,56,59,59,59
Nikolaos Botis,GK,61,64,60,55,63,31,60
Abdel Hbouch,CM,61,64,46,63,63,46,51
Ahmad Al Ruhaili,GK,61,62,59,54,59,39,60
Joshua Oluwayemi,GK,61,59,57,59,64,36,58
Çağtay Kurukalıp,LB,61,77,33,50,62,55,56
Calum Kavanagh,ST,61,80,58,49,60,19,67
Narcis Ilaș,RB,61,72,41,53,56,57,54
Jasper Samooja,GK,61,62,65,61,59,26,60
Glenn Morris,GK,61,60,59,57,62,31,63
Bálint Szabó,CAM,61,66,56,59,63,31,57
Celestin De Schrevel,GK,61,69,55,55,65,32,56
Zac Williams,CB,61,65,36,48,52,61,70
Abdullah Hawsawi,RB,61,69,34,49,53,59,68
Meritxell Muñoz,GK,61,57,59,61,63,33,59
Benjamin Faraas,CAM,61,67,56,59,63,44,43
Victor Gonçalves Andersson,LM,61,78,56,55,65,23,55
Emil Højlund,ST,61,72,57,48,60,28,67
Jascha Brandt,CAM,61,77,44,60,64,33,54
Kenan Busuladžić,CDM,61,66,36,52,60,56,61
Brown Irabor,ST,61,79,59,56,61,20,56
Karim Affo,LM,61,67,55,59,62,37,51
Allan Paulista,ST,61,79,59,49,60,20,64
Volanakis Polydefkis,CB,61,64,32,48,56,59,72
Lucas Hermes,ST,61,66,61,54,60,29,61
David Hummel,ST,61,68,59,53,62,24,65
Dan Nlundulu,ST,61,68,58,46,60,23,76
Simon Power,RW,61,86,54,53,61,30,47
Leonard Langhans,RB,61,72,49,53,63,55,39
Song Yue,CB,61,65,37,50,51,58,70
Aske Andresen,GK,61,61,60,58,62,30,60
Kjell Peersman,GK,61,61,64,61,63,21,61
Ananée Yeboah,ST,61,79,58,50,66,25,53
Joe Gardner,CAM,61,66,59,59,62,31,53
Alexandru Stoian,ST,61,82,58,55,65,20,50
Guilherme Zimovski,RM,61,70,57,53,64,34,52
Nico González,RB,61,73,40,48,59,59,51
Daníel Freyr Kristjánsson,LB,61,65,39,53,59,57,57
Furkan Gedik,LW,61,82,60,51,66,29,42
Jonathan Aspropotamitis,CB,61,70,29,47,51,58,75
Yasir Subaşı,LB,61,70,36,45,57,58,64
Hu Ruibao,CB,61,71,30,47,55,60,67
Joshua Kayode,ST,61,74,59,51,58,22,66
Tobias Knost,RB,61,73,31,49,57,57,63
Lucas Margueron,GK,61,63,61,62,64,20,60
Cieran Slicker,GK,61,60,62,60,62,27,59
Viktor Andersson,GK,61,59,58,64,63,27,59
Axel Gueguin,LM,61,75,55,54,67,33,46
Giovanni Daffara,GK,61,59,65,56,60,29,61
Sivert Westerlund,LB,61,65,29,55,57,58,65
Tim Heike,ST,61,66,65,44,56,34,64
Yanis Sellami,CM,61,56,51,65,66,45,46
João Carvalho,GK,61,64,61,59,63,20,62
Brian Graham,ST,61,57,60,50,62,31,69
Tomasz Mokwa,RB,61,52,41,56,56,59,65
Nicke Kabamba,ST,61,65,59,45,59,30,71
Alexander Nilsson,GK,61,62,60,59,62,26,60
Noah Fatar,RW,61,68,67,57,63,27,47
Nico Maier,CAM,61,68,56,61,63,35,46
Kleber Pinargote,GK,61,65,59,59,60,27,59
CJ dos Santos,GK,61,60,61,59,64,27,58
Noel Eichinger,ST,61,64,60,54,59,30,62
Chloe Ricketts,CM,61,61,55,61,63,42,47
Filip Erik Thorvaldsen,RM,61,80,55,54,66,26,48
Noël Aséko,CDM,61,59,41,55,61,62,51
Fabricio López,RB,61,77,40,52,53,52,54
Kateryna Boklach,GK,61,65,62,63,59,25,54
Abdulrahman Al Khaibary,CDM,61,43,45,55,60,59,66
Ziyad Al Sahafi,CB,61,40,56,52,51,58,71
Rafał Strączek,GK,61,60,61,61,60,24,62
Aaron Pressley,ST,61,68,59,44,56,23,78
Harvey Davies,GK,61,60,63,57,60,29,59
Benjamín Schamine,CM,61,57,49,61,62,47,52
Mikki van Sas,GK,61,59,69,64,56,22,58
Romelle Donovan,RM,61,79,55,55,65,29,45
Leander Popp,LM,61,76,58,52,63,21,57
Simon Spari,GK,61,61,58,61,64,24,59
Mipo Odubeko,ST,61,78,58,46,58,23,64
Nawaf Al Saadi,RM,61,75,52,54,65,32,49
Lewis Macari,CB,61,67,34,51,52,60,63
Alfred Caicedo,LB,61,75,28,51,58,53,62
Lautaro Bursich,GK,61,63,58,55,61,28,62
Hu Hetao,RB,61,84,27,42,53,54,67
Will Davies,ST,61,71,60,43,61,28,63
Joel da Silva Kiala,CB,61,64,40,45,50,61,66
Courtney Baker-Richardson,ST,61,69,61,43,58,25,70
Ryan Loft,ST,61,56,60,48,57,30,75
Lukas Watkowiak,GK,61,61,59,60,62,21,63
Ryan Edmondson,ST,61,57,61,47,56,32,73
Emile Acquah,ST,61,69,59,41,58,24,75
Maeng Seong Ung,CM,61,56,38,60,58,56,58
Park Jin Seong,LB,61,73,28,46,57,56,66
Harry Stone,GK,61,62,60,58,61,27,58
Joe Hugill,ST,61,68,61,50,58,23,66
Ángel De La Cruz,GK,61,61,62,60,62,20,61
Leon Reichardt,CB,61,58,38,52,55,63,60
Leo Afonso,LW,61,61,63,57,62,27,55
Milagros Martin,LB,61,68,33,53,64,56,51
Matteo Baldi,RB,61,67,32,51,52,58,65
Kacper Kościerski,RB,61,69,36,46,60,59,55
Min Sang Gi,CB,61,58,41,50,51,59,66
Luka Marić,GK,61,60,57,56,64,26,62
David Ankeye,ST,61,67,57,51,59,30,61
Alexandru Tîrlea,RB,61,65,35,56,58,56,55
Tunahan Taşçı,RM,61,76,52,54,64,30,49
Zach Mitchell,CB,61,67,28,48,54,60,68
Gustav Lindgren,ST,61,67,61,49,60,31,57
Kang Joon Hyuck,RB,61,65,33,48,60,57,62
Adrien Julloux,RB,61,63,33,47,57,58,67
Freddy Mbemba,ST,61,71,60,50,60,27,57
Enzo Crombez,GK,61,62,63,59,63,16,62
Christoph Nicht,GK,61,60,62,57,61,23,61
Emmanuel Agyemang,CAM,61,64,54,58,62,32,54
Leo Cavallius,GK,61,60,61,62,62,20,59
Quentin Paris,LW,61,70,59,47,68,25,55
Lorenzo Aguado,RB,61,56,34,56,61,59,58
Juan Villalba,CB,61,67,34,47,52,62,62
Loïc Socka,ST,61,67,60,38,55,31,73
Dario Naamo,RB,61,73,29,50,60,54,58
Noah Maboulou,ST,61,66,58,45,55,34,66
Mihai Roman,ST,61,53,61,50,55,32,73
Kyle Cameron,CB,61,53,38,46,54,60,73
Rhys Williams,CB,61,64,35,48,52,60,65
Matías Sosa,LM,61,69,60,57,64,25,49
Bak Jae Yong,ST,61,70,59,42,54,24,75
Jordan Amissah,GK,61,62,57,60,64,23,58
Jack Holmes,RM,61,77,54,56,61,26,49
Djylian N'Guessan,ST,61,74,60,45,64,24,56
Laureano Rodriguez,CDM,61,48,40,55,57,59,64
Zakaria Fdaouch,LM,61,69,53,60,60,28,53
Harrison Burke,CB,61,62,39,38,50,57,77
Florian Schock,GK,61,58,59,56,62,26,62
Evans Maurin,ST,61,69,61,54,65,19,55
Riccardo Pagano,CM,61,55,58,62,64,46,38
Ryan Oné,ST,61,73,60,46,59,21,64
Lorenzo Torriani,GK,61,59,54,66,62,20,61
Mislav Ćutuk,ST,61,67,62,52,62,20,59
Dániel Zsóri,ST,61,67,62,48,60,21,64
Naoufel El Hannach,CB,61,65,32,51,54,62,58
Enzo Montet,CDM,61,53,38,54,58,56,63
Romoney Crichlow,CB,61,63,34,42,51,62,70
Maï Traoré,ST,61,76,59,45,59,18,65
Adel Bettaieb,ST,61,66,62,53,60,22,59
Bailey Rice,CDM,61,52,39,57,63,55,56
Mohammed Abdulrahman,RB,61,77,29,44,54,57,61
Viktor Baier,GK,61,64,60,58,63,18,59
Rosen Bozhinov,CB,61,66,31,49,50,59,66
Quincy Butler,RW,61,76,59,50,64,33,39
Mohamed Awad Alla,ST,61,73,60,52,65,23,48
Agustín Colazo,ST,61,62,65,50,62,25,57
Moritz Montag,RB,61,59,41,51,57,60,53
Altin Shala,RW,61,70,64,58,61,21,47
Evandro,ST,61,69,60,44,62,26,60
Daniel Klein,GK,61,61,59,56,63,23,59
Benjamín Sagües Barreiro,ST,61,75,60,48,60,19,58
Dayann Methalie,CB,61,60,27,55,57,61,60
Lee Ji Ho,RM,61,73,57,48,62,20,60
Salim Musah,ST,61,67,60,48,57,26,62
Vlad Mutiu,GK,61,64,60,57,60,19,60
José Riasco,ST,61,60,63,56,56,27,58
Oualid Mhamdi,RB,61,71,27,49,54,58,61
Adrian Sæther,GK,61,62,57,59,59,23,60
Sander Hestetun Kilen,LM,61,65,58,57,60,27,53
Maat Daniel Caprini,LW,61,66,55,58,60,33,47
Cléo Mélières,RB,61,68,36,49,58,58,50
Bojan Radulović,ST,61,51,61,52,61,26,68
Jan Kronig,CB,61,67,30,42,50,61,69
Luke Dennison,GK,61,62,62,49,63,21,62
Diego Corral,LM,61,80,54,51,62,24,48
Matías Reyes,GK,61,58,59,63,59,18,61
Ivo Visona,ST,61,76,61,45,58,23,55
Jack Tucker,CB,61,62,30,43,48,59,76
Agustín Rodríguez,CAM,61,64,44,61,65,41,43
Bruno Gutiérrez,RB,61,67,28,48,55,55,65
Deji Elerewe,CB,61,69,24,41,54,60,70
Diego Barrera,RM,61,69,52,53,67,39,38
Rodrigo Duarte,RW,61,73,51,58,65,26,44
Sven Bouland,CB,61,61,34,50,46,60,66
Chiamaka Okwuchukwu,ST,61,61,58,47,60,32,59
Max Floriani,CB,61,62,34,51,44,62,64
Adebola Oluwo,CB,61,68,30,42,45,60,72
Konstantinos Doumtsios,ST,61,63,60,47,61,24,62
Corentin Fatou,ST,61,61,61,52,61,30,52
Jannik Schuster,CB,61,58,39,47,46,62,65
Théna Massock,CDM,61,54,38,53,55,58,59
An Chan Gi,GK,61,61,61,55,57,20,63
Abdullah Radif,ST,61,84,57,38,53,21,64
Arijon Ibrahimović,LM,61,59,62,57,68,26,45
Juan Pablo Goicochea,ST,61,57,62,48,59,20,71
Alcides Barbotte,RB,61,64,27,53,57,59,57
Alfie Dorrington,CB,61,62,30,51,50,60,64
Leonardo Mendicino,CDM,61,60,32,51,58,59,57
Wojciech Mońka,CB,61,63,31,47,49,60,66
Diego Díaz,ST,61,56,66,47,57,29,61
Lanroy Machine,ST,61,70,57,42,63,22,62
Greg Cunningham,CB,61,37,47,59,48,58,67
Saleh Al Abbas,ST,61,77,58,43,62,17,59
Lasse Qvigstad,RB,61,58,27,49,57,57,67
Sjur Jonassen,ST,61,72,59,48,59,17,60
Chinglensana Singh,CB,61,65,26,41,49,59,75
Mykola Kovtalyuk,ST,61,59,60,44,56,24,72
Justin Janitzek,CB,61,58,38,51,47,63,58
Troy Engseth Nyhammer,RW,61,55,58,58,62,25,57
Igor Jeličić,CB,61,61,33,41,52,60,67
Julián Marchio,CB,61,60,42,43,42,62,65
Ji Jiabao,GK,61,60,59,56,67,16,56
Diego Aznar,ST,61,54,63,47,59,30,61
Baran Ali Gezek,CM,61,41,49,61,62,58,43
Kaden Amaniampong,RB,61,69,24,48,56,59,58
Erin Clachers,GK,61,61,57,55,62,18,61
Jana Žufánková,ST,61,67,61,44,58,27,56
Rick,LW,61,60,68,56,65,26,38
Aldair Vásquez,CAM,61,64,45,60,63,36,45
Jakob Tranziska,ST,61,66,60,43,58,23,63
Michael Stickland,CB,61,63,31,42,51,60,66
Mathys Angély,CB,61,54,30,47,56,62,63
Frederik Christensen,ST,61,68,60,46,55,22,61
Jérémie Matumona,RB,61,63,27,41,58,59,64
Márton Eppel,ST,61,51,63,48,57,26,67
Fahad Al Harbi,CB,61,67,27,42,44,58,74
John Mellberg,CB,61,62,29,45,51,61,64
Coleen Louis,LB,61,61,28,48,50,68,56
Jakub Vojtuš,ST,61,53,62,50,57,24,65
Meshal Sibyani,CB,61,53,31,47,48,58,74
Daniel Munie,CB,61,66,24,47,45,64,65
Yvan Ikia Dimi,LM,61,77,59,52,67,19,37
Jeff Ekhator,ST,61,67,60,46,64,19,54
Jérémy Hatchi,LM,61,71,47,59,59,27,47
Siad Gourville,CB,61,56,38,46,45,60,65
Ibrahima Cissé,CB,61,61,30,44,48,60,67
Marian Danciu,RM,61,71,45,55,64,29,46
Dario Sits,ST,61,53,62,48,56,28,63
Nestor Jiménez,ST,61,65,61,48,64,23,49
Thaer Krouma,CB,61,44,46,39,47,65,68
Robert Voloder,CB,61,66,27,41,50,62,63
Andrzej Trubeha,ST,61,55,62,49,57,27,59
Noah Cobb,CB,61,71,28,43,42,63,62
Bakary Haidara,CB,61,62,33,45,44,62,63
Juan Cortazzo,CB,61,53,29,43,51,61,71
Francisco Gonçalves,CB,61,55,34,37,50,60,72
George Stanger,CB,61,56,33,44,49,61,65
Ismaël Séoné,ST,61,69,60,43,59,19,57
Morris Duggan,CB,61,60,31,47,41,60,68
Benoný Breki Andrésson,ST,61,68,61,44,60,19,55
Lucciano Reinoso,ST,61,65,59,45,59,21,57
Dylan Vangi,CB,61,65,32,46,40,60,63
André Calisir,CB,61,32,34,54,58,62,66
Leo Mätzler,CB,61,62,29,42,45,61,67
Josh Feeney,CB,61,55,31,44,48,61,67
Adam Boayar,ST,61,61,62,48,61,24,50
Lasse Wilhelm,CB,61,59,31,48,50,62,56
Lucas Vennegoor of Hess.,ST,61,59,59,42,58,24,63
Neo Telle,CB,61,61,26,43,52,62,61
Leonço,ST,61,62,63,41,54,24,61
Jamie Knight-Lebel,CB,61,60,26,41,47,60,71
Hemsley Akpa-Chukwu,ST,61,56,61,50,59,21,58
Gabriele Bracaglia,CB,61,61,32,41,46,62,62
Tōko Koga,CB,61,64,24,44,47,60,65
Antony Alonso,ST,61,59,64,40,57,23,61
Federico Accornero,LW,61,66,57,54,63,22,42
Bastien Meupiyou,CB,61,58,33,43,43,64,63
Matías Contrera,ST,61,57,63,44,57,20,62
Sam Lavelle,CB,61,54,29,40,46,61,73
Luca Wollschläger,ST,61,46,63,42,55,27,70
Peter Amoran,CB,61,60,28,45,46,61,63
Jack Sanders,CB,61,47,31,44,44,57,79
Roggerio Nyakossi,CB,61,56,26,41,43,59,77
Jordan Majchrzak,ST,61,56,59,47,58,25,57
Jason Sraha,CB,61,63,26,38,45,60,69
Tim Hoffmann,CB,61,63,25,42,45,63,62
Jamie Grimes,CB,61,52,28,44,43,61,72
Dávid Kelemen,CB,61,55,24,47,43,60,70
Farrend Rawson,CB,61,49,32,41,40,62,75
Nik Tavares,CB,61,53,28,38,46,61,73
Cory Sene,CB,61,47,36,41,45,60,70
Mamadou Jobe,CB,61,65,23,39,48,60,64
Albin Démouchy,CB,61,51,32,49,48,63,55
Nicolás Amasifuén,CB,61,63,25,41,45,63,61
Daniel Ihendu,CB,61,70,30,36,33,59,70
Gonzalo Requena,CB,61,55,29,40,45,61,68
Jang Min Gyu,CB,61,60,27,37,44,60,69
Jonathan Norbye,CB,61,46,32,44,45,60,69
Sebastian Starke Hedlund,CB,61,50,27,41,53,60,65
Yuan Mincheng,CB,61,61,24,36,34,64,76
Tim Köhler,CB,61,54,32,40,44,62,63
Yi Teng,CB,61,33,37,48,42,60,74
Ryan Delaney,CB,61,48,28,40,41,60,77
Marius Wegmann,CB,61,56,24,41,47,62,64
Liang Nuoheng,CB,61,54,27,43,42,61,67
Facundo Mino,CB,61,62,26,36,39,61,69
Silvinho Esajas,CB,61,57,31,36,41,64,64
Bai Yang,CB,61,56,26,36,39,60,76
Irfan Yadwad,LM,61,40,53,60,61,20,59
Matthew Jurman,CB,61,37,32,46,42,58,77
Sergio Kalaj,CB,61,49,27,43,43,61,68
Luka Trslic,CB,61,61,26,40,41,61,61
Byron Webster,CB,61,34,39,43,42,59,71
Neill Byrne,CB,61,45,26,38,45,61,73
Noah König,CB,61,45,31,39,44,62,63
Philip Quinton,CB,61,51,24,38,36,60,75
Santiago Moya,CB,61,50,32,32,38,64,63
Garrison Tubbs,CB,61,54,24,31,34,63,65
Emmanuel Osadebe,CM,60,79,57,60,63,53,70
Peng Xinli,CM,60,71,60,59,62,60,65
Aaron Rowe,RM,60,84,55,54,61,52,66
Huang Ruifeng,CM,60,77,44,58,62,57,72
Argyris Darelas,CM,60,68,59,61,63,55,62
Rekeem Harper,CM,60,72,52,58,61,57,68
Corey Whitely,LW,60,75,55,57,62,52,67
Christopher Olivier,CDM,60,71,55,58,60,57,66
Tom Iorpenda,CM,60,72,50,59,63,52,71
Wang Haijian,CM,60,72,57,57,63,60,57
Suresh Singh Wangjam,CM,60,82,39,55,61,56,73
Evan Khouri,CM,60,72,52,59,59,56,68
Kai Andrews,CM,60,72,55,58,63,57,61
Harry Anderson,RM,60,70,54,55,61,53,72
Harry Charsley,CM,60,66,57,59,62,53,68
Clarke Oduor,CM,60,78,50,58,64,57,58
Levi Sutton,CDM,60,78,45,55,60,58,68
Dai Weijun,CM,60,72,59,62,65,46,60
Julius Beck,CM,60,70,51,59,63,59,62
Wu Xinghan,RB,60,73,52,58,61,52,67
James Ball,CM,60,53,58,58,56,62,76
Gabriel David,CM,60,72,56,59,63,53,60
Trevor Clarke,LM,60,78,54,55,60,54,61
Callum Maycock,CM,60,67,52,57,59,58,69
Reed Baker-Whiting,LB,60,74,57,55,61,53,62
Adam Murphy,CM,60,71,54,58,63,52,64
Alba Ruiz,RB,60,72,54,59,67,51,59
Donay O'Brien-Brady,CDM,60,77,52,58,61,55,58
Mauro Zalazar,CM,60,69,52,58,66,55,61
Valentin Sulzbacher,CM,60,66,56,58,56,58,67
Sun Guowen,LB,60,76,47,55,61,49,73
Wang Jianan,LB,60,71,58,55,58,54,65
Abdulelah Hawsawi,CM,60,68,47,56,71,52,67
Lucia Kendall,CM,60,67,55,54,60,54,70
Conor Grant,LB,60,65,56,59,61,57,62
Ashley Charles,CDM,60,74,48,54,56,58,70
Zhang Yuan,CM,60,71,45,57,61,58,68
Ciaran Gilligan,CM,60,74,48,57,61,57,63
Mohamed Ofkir,ST,60,84,61,56,65,30,63
Ben Doherty,LB,60,79,51,59,59,54,57
Tarek Chahed,RB,60,68,57,55,63,55,61
Rosaire Longelo,LB,60,82,51,55,63,53,55
Taras Gomulka,CM,60,65,52,60,60,57,65
Saud Zaidan,CM,60,66,43,58,64,59,69
Daniel Kelly,CM,60,69,58,55,63,50,63
Ryan Finnigan,CM,60,66,55,60,63,53,61
Zech Obiero,CM,60,73,51,56,64,58,56
Gabriel Sigua,CM,60,65,57,53,63,53,67
Jordan Flores,LB,60,53,62,62,62,56,62
Julian Halwachs,CDM,60,63,57,59,63,56,59
Giuseppe Bovalina,RB,60,71,54,52,60,55,65
Joe Adams,CAM,60,72,55,57,62,46,64
Vimal Yoganathan,CM,60,68,53,57,60,56,62
Nikola Mileusnić,RW,60,81,57,55,58,42,63
JJ Lunney,CM,60,57,55,59,60,58,67
Kevin Kouassivi-Benissan,RB,60,78,50,56,61,53,58
Lee Joon Suk,LW,60,75,51,55,62,52,61
Jonny Yull,CM,60,69,56,59,65,49,58
Andrei Dragu,LB,60,80,50,54,63,53,56
Evan Weir,LB,60,67,52,58,54,56,69
Corey Hollman,CDM,60,71,50,59,63,53,60
Sam Klein,CM,60,66,51,54,59,54,72
Liam Shephard,RB,60,71,48,57,61,56,62
Wang Tong,RB,60,73,49,56,59,56,62
Fabian Hiszpański,RB,60,70,53,56,62,56,58
Connor McLennan,RM,60,81,55,54,58,45,62
Stéphane Cueni,CDM,60,70,47,59,60,57,62
Dylan Tait,CM,60,71,49,59,63,52,61
Moritz Hannemann,RW,60,71,58,56,60,46,64
Luan Simnica,CDM,60,61,54,58,61,56,64
Justin von der Hitz,RM,60,77,57,54,64,54,48
Liu Ruofan,RW,60,73,55,55,61,41,69
Shane Farrell,CM,60,66,52,60,59,53,64
Joel Tabiner,CM,60,71,52,60,64,47,60
Ben Perry,CM,60,66,55,59,61,56,56
Wang Peng,CB,60,62,52,52,57,57,73
Diallang Jaiyesimi,LM,60,64,56,57,64,50,62
Wen Jiabao,LB,60,78,47,50,61,54,63
Alan Nuñez,RB,60,74,52,54,60,57,56
Arkadiusz Woźniak,CAM,60,56,58,60,63,59,56
Liu Binbin,RM,60,80,56,56,61,43,56
Li Shenglong,ST,60,73,57,54,56,43,69
Zain Westbrooke,CM,60,65,54,62,63,55,53
Darragh Leahy,CB,60,63,50,55,56,58,70
Sam Hart,LB,60,73,46,51,56,56,70
Choi Woo Jin,LB,60,70,56,52,64,55,55
Harley Mills,LB,60,68,51,55,58,54,65
Jordan Mendes,CM,60,68,50,58,61,54,60
Ian Struyf,CB,60,72,48,56,53,59,63
Zhong Jinbao,CM,60,54,53,57,59,57,71
Chi Zhongguo,CM,60,57,56,60,60,61,57
Jack Roles,CM,60,67,59,62,63,56,44
Oliver Urso,CM,60,58,54,61,64,61,52
Yang Chaosheng,ST,60,81,57,48,64,46,54
Harry Forster,LM,60,71,54,55,60,52,58
Manasse Kusu,CDM,60,67,50,53,59,56,65
Dilmurat Mawlanyaz,RB,60,78,49,50,61,52,60
Kim Dae Woo,CM,60,60,48,56,59,57,70
Harry Wood,CM,60,64,54,61,62,52,57
Ethan Meichtry,CM,60,67,59,56,67,47,53
Bakari Camara,CDM,60,68,44,55,60,58,64
Samir Lagsir,LM,60,77,54,53,68,47,50
Trent Ostler,RM,60,70,56,52,60,50,61
Isaac Ogundere,CB,60,80,34,49,61,58,67
Mateo Schwartz,CAM,60,74,48,63,62,46,55
Adam Matthews,RB,60,56,52,60,60,59,61
Regan Booty,CM,60,64,51,61,61,49,62
Nawaf Al Harthi,CM,60,70,45,59,64,49,61
Dara Costelloe,ST,60,73,58,55,63,34,65
James McManus,CDM,60,67,49,55,58,57,62
Alex Lebarbier,CM,60,52,46,56,58,61,75
Hosei Kijima,CM,60,68,54,57,59,50,59
Luca Regiardo,CM,60,61,50,54,61,59,62
Dawid Kocyła,CAM,60,75,51,57,63,39,62
Jarrod Carluccio,RM,60,81,51,52,62,42,59
Jaiden Kucharski,ST,60,76,60,49,61,35,66
Niklas Swider,CDM,60,53,55,58,59,59,62
Mertcan Ayhan,CB,60,61,54,51,54,58,68
Joe Day,GK,60,59,56,58,61,51,61
Nicolás Meza,CM,60,65,44,55,63,55,64
Benny Couto,LB,60,76,47,57,58,53,55
Laurențiu Vlăsceanu,LM,60,73,51,55,62,51,53
Soumaïla Sylla,GK,60,61,58,60,59,49,58
Anto Breslin,LB,60,70,44,49,55,55,72
Ionuț Rădescu,RM,60,65,54,58,61,52,55
Oliver Strunz,RM,60,68,60,53,61,29,74
Kylian Kouassi,ST,60,75,59,48,61,34,68
Miguel Chaiwa,CDM,60,74,36,51,59,57,68
Alexandru Irimia,CM,60,70,52,59,64,46,54
Austin Ayoubi,LM,60,66,55,56,62,42,64
Maziar Kouhyar,LM,60,76,53,54,60,42,59
Nawaf Al Habashi,LM,60,83,50,51,63,36,61
Hernandes,ST,60,75,57,54,62,30,66
Oh Jae Hyuk,CM,60,63,57,58,65,44,57
Malcolm Viltard,CM,60,61,46,55,59,58,65
Arian Llugiqi,CAM,60,70,57,56,61,35,65
Isak Alemayehu,CM,60,69,55,55,67,45,53
Louis Köster,LW,60,68,49,56,63,45,63
Matt Sheridan,RB,60,74,37,54,53,54,72
Paul Argney,GK,60,62,59,60,64,44,54
Maxim Burghardt,RB,60,67,45,57,59,58,57
Heine Åsen Larsen,ST,60,64,57,52,58,50,62
Villum Berthelsen,CM,60,67,55,53,59,49,60
Axel Brönner,CM,60,66,54,54,59,55,55
