PlayerName,Position,OverallRating,PaceRating,ShootRating,PassRating,DribRating,DefenseRating,PhysicalRating
Harvey Macadam,CM,58,60,53,55,58,55,70
Maeng Seong Ung,CM,58,58,40,59,55,55,56
Juan Magallanes,CM,58,68,39,57,60,52,58
Ali Makki,CB,58,49,27,46,42,58,66
Jarzinho Malanga,RW,58,70,54,52,59,26,56
Kevin Mamani,RB,58,68,27,46,49,54,52
Abdoulie Manneh,ST,58,72,55,43,57,21,63
Johan Manzambi,CM,58,69,45,56,62,55,61
Mallki Marmanillo,GK,58,54,56,50,59,37,58
Jon Martín,CB,58,68,26,37,45,56,64
Kevin Martínez,GK,58,61,55,58,59,22,59
Fernando Martínez,RB,58,59,31,40,54,57,52
Loïs Martins,CM,58,65,49,55,58,47,52
Naif Masoud,CDM,58,59,32,52,49,58,56
Jerry Mawihmingthanga,RW,58,80,49,54,61,27,51
Liam McCarron,LB,58,82,47,51,58,52,48
Ed McCarthy,LM,58,66,52,52,58,48,66
Jason McClelland,RM,58,63,55,56,58,52,56
Ben McCormack,CAM,58,68,52,58,60,47,52
Robbie McCourt,LB,58,45,50,56,58,58,58
Declan McDaid,LM,58,74,52,53,59,41,59
Rowan McDonald,CDM,58,64,43,51,56,55,65
Ryan McLaughlin,RB,58,67,49,53,56,56,59
Ryan McLean,LM,58,77,52,50,57,23,59
Corentin Michel,GK,58,59,57,58,59,31,56
Jack Milne,CDM,58,56,37,55,53,58,59
David Mindombe,CB,58,66,29,41,49,56,69
Antonio Molina,LM,58,69,55,55,59,34,52
Joaquín Molina Huamán,CB,58,49,26,47,34,60,60
Moon Hyun Ho,GK,58,62,51,48,66,31,52
Valentyn Morgun,GK,58,58,57,57,59,36,58
Jaly Mouaddib,RW,58,68,50,57,62,46,55
Fabian Mrozek,GK,58,57,56,58,60,31,57
Mu Pengfei,GK,58,58,55,53,57,30,56
Jacob Muir,CB,58,49,27,45,46,56,70
Joy Mukena,CB,58,56,29,36,40,58,65
Pascal Müller,CM,58,59,53,58,60,54,56
Philipp Müller,CDM,58,68,39,55,53,54,58
Miguel Muñoz,CB,58,61,31,49,47,61,59
Beltran Mvuka,LW,58,79,50,53,58,23,45
Kelly N'Mai,LW,58,90,50,49,60,29,38
Mohammad Nawaz,GK,58,59,55,59,62,39,55
Montell Ndikom,CAM,58,69,54,53,64,32,50
Moutaz Neffati,RB,58,62,49,54,58,55,52
George Nevett,CB,58,62,25,44,50,58,62
Serge Ngoma,RM,58,90,47,47,62,38,57
Darragh Nugent,CM,58,55,55,57,56,57,64
Alan Nuñez,RB,58,74,27,50,53,54,51
Connor O'Brien,RB,58,79,29,46,55,50,64
Josh O'Connor,ST,58,72,57,43,61,25,57
Tara O'Hanlon,LB,58,57,54,53,54,56,48
Justin Obikwu,ST,58,83,55,40,55,28,70
Emmanuel Ogura,GK,58,60,57,61,59,64,58
Olufela Olomola,ST,58,74,55,45,57,25,73
Filip Olsson,CM,58,71,51,56,58,49,61
Oludare Olufunwa,RB,58,61,38,49,53,55,66
Oskar Opsahl,LB,58,73,39,51,57,52,58
Lewis Orford,CDM,58,61,43,58,57,50,60
Manuel Osifo,CDM,58,78,26,49,58,58,62
Haqi Osman,LM,58,77,56,56,58,30,35
Sebastian Otoa,CB,58,61,34,41,45,57,65
Tiemoko Ouattara,LW,58,66,50,50,61,23,46
Abdoul Kader Ouattara,ST,58,71,59,42,54,17,48
Daniel Pantschenko,CDM,58,67,37,53,57,56,52
Antony Papadopoulos,CM,58,71,53,57,60,53,61
Jordi Paulina,CAM,58,74,44,57,60,36,63
Peng Peng,GK,58,58,56,52,65,17,57
Lúkas Petersson,GK,58,58,57,55,58,35,57
Adam Petersson,CM,58,61,53,54,61,54,57
Daniel Pike,RB,58,73,33,50,57,53,54
Diego Píriz,ST,58,53,63,40,51,25,60
Sergiu Pîrvulescu,RB,58,71,41,47,56,53,65
Filip Piszczek,ST,58,70,54,49,54,27,68
Marco Pledl,RM,58,70,52,56,57,40,48
Luca Podlech,GK,58,52,58,52,63,26,55
Tom Poitoux,GK,58,57,58,58,59,33,56
Finlay Pollock,CAM,58,67,46,55,62,40,47
Tom Pouilly,RB,58,67,39,48,52,54,58
Fotis Pseftis,GK,58,59,56,61,60,22,58
Rekeil Pyke,ST,58,75,55,45,61,43,64
Mihnea Rădulescu,RW,58,78,54,52,60,22,55
Lilian Raillot,CDM,58,63,40,53,57,55,64
Leo Ramirez-Espain,CDM,58,52,49,59,60,54,54
Lukas Reich,RB,58,68,36,51,53,51,62
Jayden Reid,LB,58,85,32,50,60,47,63
Arlind Rexhepi,LM,58,68,52,52,63,26,43
Jairo Reyes,CDM,58,71,36,55,57,55,64
Rico Richards,LM,58,68,51,52,62,26,45
David Richards,GK,58,57,56,56,61,35,55
Jannik Robatsch,CB,58,65,27,44,48,58,59
Santiago Rollano,RM,58,71,54,51,60,29,49
Hormipam Ruivah,CB,58,54,35,43,50,59,68
Elkin Ruiz,LB,58,76,38,45,56,53,52
Alba Ruiz,ST,58,54,61,59,59,27,45
Abundance Salaou,CDM,58,63,27,51,55,54,59
Dino Salihovic,CM,58,67,40,55,59,51,62
Sverre Hakami Sandal,CM,58,64,49,57,57,45,61
Rasmus Sandberg,GK,58,59,58,56,59,30,57
Nicholas Scardina,LM,58,69,46,52,62,26,42
Maximilian Scharfetter,CAM,58,74,54,52,57,39,52
Sandro Schendl,RM,58,77,47,53,62,51,53
Fabian Scherger,GK,58,59,58,56,59,56,58
Florian Schmid,ST,58,64,56,39,52,26,66
Cedwyn Scott,ST,58,72,57,49,60,24,61
Ryheem Sheckleford,RB,58,74,31,42,54,54,60
Shi Xiaodong,GK,58,54,55,57,58,29,57
Lewis Shipley,LB,58,64,28,45,50,55,64
Hannah Silcock,CB,58,63,37,55,58,58,54
Udanta Singh,RM,58,85,52,49,58,32,61
Suresh Singh Wangjam,CM,58,82,39,52,58,54,75
Brage Skaret,CB,58,53,29,43,46,57,65
Sam Slocombe,GK,58,59,57,56,58,39,57
Kacper Śmiglewski,ST,58,50,57,46,57,23,65
Connor Smith,CM,58,63,56,62,62,38,40
Tunmise Sobowale,RB,58,77,46,51,57,52,73
Jordy Soladio,ST,58,64,58,52,62,18,49
Elias Sebastian Solberg,RM,58,72,47,55,64,35,44
Lino Sousa,LB,58,62,39,54,57,56,54
Mason Stajduhar,GK,58,59,56,58,60,33,57
Yannic Stein,GK,58,61,54,56,62,28,57
Jonah Sticker,RB,58,66,28,50,53,53,58
Frank Stople,GK,58,59,60,57,61,28,57
Jamie Stott,CB,58,67,26,45,46,57,68
Jack Stretton,ST,58,66,58,43,56,25,54
Su Yuanjie,LB,58,75,50,51,62,51,56
Yahya Sunbul,LM,58,75,48,51,60,40,60
Jakub Sypek,LW,58,74,50,53,61,44,55
Matei Tănasă,LW,58,76,50,57,60,28,49
Strahinja Tanasijević,CB,58,46,29,42,50,59,63
Devan Tanton,RB,58,68,33,44,57,55,65
Omar Taylor-Clarke,CDM,58,69,48,54,61,54,56
Rodrigo Teliz,CM,58,66,58,54,63,57,50
El Mami Tetah,LM,58,71,48,52,63,33,43
Mike Themsen,CM,58,66,46,55,63,42,54
Andrew Thomas,GK,58,61,58,60,61,25,57
Miller Thomson,RB,58,73,53,55,59,54,47
Darrell Kamdem Tibell,ST,58,77,56,43,56,19,59
Mihai Toma,CM,58,69,54,59,58,47,53
Mathis Touho,LM,58,72,59,51,61,35,48
Musa Toure,ST,58,84,58,46,60,31,58
Aron van Lare,GK,58,61,59,62,60,36,59
Diego van Oorschot,ST,58,74,60,49,62,28,39
Jasper Van Oudenhove,CM,58,65,43,57,53,53,52
Timon Vanhoutte,GK,58,60,56,54,60,30,56
Jakob Vester,CM,58,71,48,53,64,52,50
Jayson Videira,ST,58,71,57,45,56,19,57
Matti Wagner,LB,58,72,34,49,55,54,50
Gabriel Wallentin,CB,58,53,25,37,39,58,64
Wang Jie,CB,58,35,43,40,50,55,67
Wilson Waweru,ST,58,71,58,46,54,28,63
Szymon Weirauch,GK,58,57,56,55,62,32,57
Wen Da,RB,58,70,45,43,55,53,63
Colm Whelan,ST,58,67,59,47,57,34,60
Amund Wichne,GK,58,59,56,60,61,45,56
Charlie Wiggett,CB,58,51,33,47,46,57,67
Will Wilson,LM,58,70,55,55,56,50,61
Max Woltman,CAM,58,66,54,51,61,21,46
Philipp Wydra,CM,58,63,46,54,60,49,53
Xu Dong,LB,58,65,29,38,47,59,67
Xu Haofeng,RB,58,69,27,42,52,56,62
Bilal Yalçınkaya,CAM,58,68,54,54,62,32,45
Yang Chaosheng,RM,58,81,53,46,61,45,53
Ephraim Yeboah,RM,58,82,53,48,58,18,40
Yin Congyao,ST,58,70,54,53,59,39,61
Yoon Min Ho,CAM,58,65,53,52,62,32,42
Jonny Yull,CM,58,69,49,59,64,46,57
Louis Zabala,RB,58,69,48,56,61,51,67
Nikola Zečević,CB,58,67,27,40,51,58,63
Besfort Zeneli,LW,58,70,52,53,62,22,41
Zhao Jianfei,CB,58,67,25,37,46,57,63
Jan Ziółkowski,CB,58,62,28,41,39,58,60
Hubert Zwoźny,RB,58,69,43,51,58,54,62
James Abankwah,CB,57,66,29,44,53,55,67
Hamza Abdallah,RB,57,62,35,43,52,54,51
Nabil Aberdin,CB,57,53,25,44,40,59,59
Desmond Acquah,CAM,57,66,49,55,57,39,44
Nino Adom-Malaki,LB,57,80,35,46,52,52,55
Stephen Afrifa,ST,57,73,58,40,58,18,51
Jeremy Agbonifo,LW,57,71,53,54,58,26,57
Yannick Agnero,ST,57,72,54,45,61,19,52
Hamza Yiğit Akman,CM,57,73,51,55,70,47,41
Zaid Al Bawardi,GK,57,60,58,61,55,28,56
Hisham Al Dubais,ST,57,69,56,43,55,22,55
Yahya Al Najai,RM,57,78,51,51,58,28,53
Meshari Al Nemer,ST,57,71,52,39,54,20,58
Mubarak Al Rajih,CB,57,65,23,36,37,57,68
Mohammed Al Saeed,LB,57,70,42,56,58,50,55
Farha Al Shamrani,CM,57,66,42,54,59,53,52
Abdihakin Ali,CM,57,64,47,53,61,48,50
Oliver Amby,CDM,57,66,41,54,51,56,55
Victor Andersson,LM,57,74,50,53,63,23,34
Kai Andrews,CM,57,74,56,54,58,54,59
Cameron Antwi,CDM,57,63,37,51,57,54,62
Charles Yaw Appiah,RW,57,72,50,50,62,25,47
Leonardo Arana,LW,57,71,48,49,62,31,47
Isaac Asante,CAM,57,70,48,49,64,32,49
Siaka Bakayoko,CB,57,61,29,41,48,58,55
Alama Bayo,RW,57,69,50,43,65,25,44
Vitalie Becker,LB,57,61,42,50,53,54,55
Matt Bersano,GK,57,60,51,60,58,23,54
Hosine Bility,CB,57,56,25,36,41,53,69
Israel Boatwright,RB,57,70,22,33,62,55,50
Valentin Borcea,CAM,57,68,51,50,58,43,57
Vincent Borden,CDM,57,59,24,42,48,58,61
Federico Brancolini,GK,57,53,59,64,56,25,60
Gabriel Breeze,GK,57,56,56,55,58,25,55
Ryan Brennan,CM,57,43,57,56,56,53,61
Nathan Broome,GK,57,56,58,57,58,36,54
Daniel Bunk,CAM,57,63,44,57,61,33,33
Cian Byrne,CB,57,53,30,41,45,57,63
Brandon Cambridge,CM,57,67,35,54,61,49,59
Nati Cano,ST,57,42,59,50,64,33,57
Jessel Carneiro,LB,57,68,33,51,54,52,62
Matty Carson,LB,57,64,44,53,53,52,55
Theo Chapman,CAM,57,75,52,53,60,33,48
Chen Jie,CDM,57,55,43,49,56,56,72
Cristian Chira,CM,57,63,53,58,58,49,57
Choi Cheol Won,GK,57,59,56,53,57,29,57
Choi Gi Yun,RW,57,68,48,48,61,34,45
Choo Sang Hun,RW,57,74,50,45,61,24,43
Samy Chouchane,CDM,57,61,44,54,58,56,55
Fin Conchie,CM,57,66,45,58,57,52,72
Dixon Contreras,GK,57,60,54,57,55,23,53
Ethan Cox,GK,57,59,57,55,57,33,54
Sadin Crnovrsanin,CB,57,63,24,38,43,57,63
Mauricio Cuevas,RB,57,72,30,45,55,52,45
Leon Cuk,GK,57,59,55,53,57,27,56
Kamil Cybulski,CM,57,66,50,58,56,50,53
Vontae Daley-Campbell,RB,57,68,39,50,52,52,62
James Daly,ST,57,75,56,43,58,25,47
Gabriel Dănuleasă,CB,57,62,24,42,39,55,65
Bajung Darboe,CM,57,55,39,52,58,49,54
Tom Davies,LB,57,73,39,54,55,50,54
Warren Davis,LM,57,69,47,49,59,25,51
Maurice Dehler,GK,57,60,55,52,59,25,55
Aodh Dervin,CM,57,60,50,53,59,55,65
Marcus Dinanga,ST,57,71,56,43,57,19,55
Alouis Diriken,CB,57,41,22,38,47,58,57
Regan Donelon,LB,57,68,35,54,54,52,56
Romelle Donovan,RM,57,79,46,49,64,29,45
Jacob Dowse,LM,57,65,54,58,55,44,65
Marc Niclas Dühring,LB,57,68,37,50,49,52,53
Yaya Dukuly,LM,57,85,45,47,61,31,54
Aina Duran,CM,57,64,55,56,59,49,54
Luke Duzel,CM,57,66,49,58,59,48,62
Hayrullah Erkip,LM,57,63,56,54,60,34,44
Aaron Essel,CDM,57,66,43,48,54,55,68
Ahmad Faqa,CB,57,56,48,39,55,56,66
Zack Farnsworth,LB,57,74,30,41,52,56,60
Bobby Faulkner,CB,57,68,27,33,41,56,67
Josh Feeney,CB,57,53,31,42,41,58,57
Justin Ferizaj,CM,57,66,50,55,59,49,55
Alexander Fesshaie,ST,57,75,55,50,63,25,52
Robert Filip,CM,57,67,50,57,56,49,64
Nick Firmino,CAM,57,59,48,54,61,35,49
Ajani Fortune,CM,57,62,42,55,54,43,55
Franciszek Franczak,RM,57,71,48,53,62,45,42
Robbie Fraser,LB,57,72,37,48,55,55,56
Miguel Freckleton,CB,57,71,30,40,41,57,69
Malcolm Fry,RW,57,65,57,53,58,27,56
Ramiro Nahuel García,GK,57,56,56,49,60,27,54
Juan José Giménez,RM,57,72,49,51,61,27,49
Tim Goller,GK,57,58,59,55,57,21,57
Thomas González,CB,57,58,48,46,51,58,60
Chafik Gourichy,CAM,57,84,50,51,65,40,44
Lukas Graf,CB,57,54,49,50,51,57,56
Seán Grehan,CB,57,57,24,43,49,57,61
Lenna Gunning-Williams,ST,57,64,56,43,60,18,47
Aaron Gurd,CB,57,48,29,37,41,56,66
Tyler Hall,CB,57,61,28,53,56,58,52
Victor Emanuel Halvorsen,CM,57,57,50,54,57,55,60
Rinto Hanashiro,CAM,57,67,49,52,62,33,44
Kayden Harrack,CB,57,66,27,41,45,55,69
Calvin Harris,LM,57,67,54,48,60,33,56
Fenton Heard,CAM,57,72,51,57,60,42,53
Fabian Heck,GK,57,58,58,59,57,25,56
Luke Heeney,RB,57,65,27,51,51,54,62
Eleanor Heeps,GK,57,57,59,54,59,40,53
Malik Henry-Scott,ST,57,59,57,44,57,36,54
Selmin Hodza,RM,57,64,47,54,57,52,49
Elias Höftmann,GK,57,59,57,56,59,26,55
Lucas Høgsberg,RB,57,71,25,44,58,51,58
Matúš Holíček,LM,57,74,47,50,60,31,53
Colm Horgan,RB,57,62,31,54,55,53,61
Isaac Hughes,CB,57,59,39,49,49,57,64
Luka Hujber,RB,57,64,38,52,55,52,58
Andrin Hunziker,ST,57,63,54,38,47,25,66
Hwang Sung Min,GK,57,57,58,58,55,39,60
Bradley Ihionvien,ST,57,80,55,42,53,24,68
Filip Ilie,ST,57,75,56,40,59,19,51
David Jaunegg,RB,57,60,39,47,56,56,61
Cole Jensen,GK,57,60,60,60,58,20,59
Jiang Zilei,RM,57,75,48,49,60,39,59
Simon Joachims,RM,57,69,50,53,53,30,53
Daniel Job,RM,57,78,48,49,57,25,54
Arkell Jude-Boyd,RB,57,74,44,50,56,52,57
Jung San,GK,57,56,56,58,55,44,56
Jung Han Min,LM,57,68,59,45,59,27,57
Robin Kalem,RM,57,73,52,52,58,27,53
Robert Kampa,GK,57,57,57,54,57,21,56
Jardell Kanga,CAM,57,69,53,55,59,32,56
Eren Karaağaç,LB,57,66,37,49,60,54,51
İlker Karakaş,ST,57,57,58,43,51,25,68
Cian Kavanagh,ST,57,64,54,50,54,25,67
Brandon Khela,CAM,57,60,48,57,58,47,55
Evan Khouri,CDM,57,72,44,53,57,53,61
Kasper Kiilerich,GK,57,58,55,52,57,23,59
Yakup Arda Kılıç,LW,57,72,52,48,63,28,53
Kim Dong Jin,CM,57,49,48,54,57,54,60
Maxwell Kinsey,CB,57,60,30,38,41,57,65
Juri Kirchmayr,GK,57,61,53,55,60,28,53
Aki Koch,GK,57,60,56,59,62,23,57
Samuel Kotto,CB,57,69,35,43,42,51,78
Marcel Krajewski,RM,57,66,45,51,58,50,56
Erik Krantz,GK,57,59,57,56,57,25,59
Jonas Kühn,LB,57,71,34,46,52,52,57
Jerry Lalrinzuala,LB,57,71,41,49,53,50,66
Bas Langenbick,GK,57,62,57,55,61,21,53
Oliver Larraz,CDM,57,57,42,54,60,52,50
Julian Larsson,ST,57,73,53,45,59,22,50
Lee Jun Seo,GK,57,59,54,54,58,29,55
Paul Lehmann,CB,57,51,36,45,43,56,64
Lei Wenjie,LW,57,71,51,50,59,27,64
Lewis Leigh,CM,57,64,41,56,61,52,50
Alexander Leuthard,LM,57,70,45,55,57,31,49
Li Huayang,GK,57,58,56,55,56,54,54
Liu Yixin,LB,57,57,29,41,42,57,55
Filip Luberecki,LB,57,74,24,41,53,54,56
Pablo Luján,RM,57,73,46,52,56,41,51
Panashe Madanha,RB,57,84,50,50,58,48,71
Mada,CAM,57,58,44,64,60,47,50
Robbie Mahon,LM,57,66,53,48,58,24,42
Jovon Makama,ST,57,64,56,41,54,26,67
Robin Mantel,GK,57,56,58,55,63,24,56
Stefano Marino,ST,57,63,57,40,55,18,58
Filip Marschall,GK,57,58,55,60,59,20,55
Aiden Marsh,ST,57,70,55,40,55,21,45
Dario Marzino,GK,57,63,52,53,60,47,53
Boris Matić,RB,57,69,27,35,54,55,51
Scott McGill,CM,57,71,47,56,59,52,56
Cole McKinnon,CM,57,69,54,54,58,53,63
Brian McManus,CM,57,54,50,56,58,53,59
Dean McMenamy,CM,57,65,49,54,56,54,65
Jayden Meghoma,LB,57,75,36,48,56,51,56
Jasper Meijster,GK,57,55,57,60,56,21,57
Juliën Mesbahi,CB,57,59,33,34,42,59,55
Zoran Mitrov,CAM,57,73,52,53,60,37,50
Fabian Monge,CDM,57,74,48,51,61,54,56
John Montaño,RW,57,67,48,47,62,19,42
Santiago Morales,CAM,57,64,43,55,60,35,45
John Mountney,RB,57,42,55,61,58,55,62
Moxmet Nebijan,LB,57,61,36,51,57,57,53
Jacob Murrell,ST,57,49,55,39,55,24,63
Zack Nelson,ST,57,69,57,48,57,23,50
Levy Nene,ST,57,79,54,45,59,18,51
Villads Nielsen,CB,57,61,36,47,50,56,62
Toma Niga,GK,57,56,55,56,59,27,53
Ivan Nikolov,CM,57,68,38,56,63,49,61
Blondy Nna Noukeu,GK,57,59,55,55,64,17,53
Conan Noonan,CM,57,65,49,60,58,50,51
Musah Nuhu,CB,57,38,28,38,41,56,70
Mark O'Mahony,ST,57,67,59,46,55,23,63
Henry Offia,ST,57,84,53,49,61,24,56
Junior Ogedi-Uzokwe,ST,57,81,56,50,57,35,56
Habeeb Ogunneye,RB,57,73,29,51,62,53,53
Krystian Okoniewski,ST,57,68,56,39,55,25,57
Nathan Ordaz,ST,57,64,61,40,60,20,46
Emir Ortakaya,CB,57,52,37,48,53,59,55
Trent Ostler,RM,57,64,55,51,58,50,58
Ștefan Pacionel,CM,57,66,50,55,61,51,58
Ishan Pandita,ST,57,66,57,48,55,23,60
Park Yong Hui,RW,57,69,49,44,60,32,59
Sam Parker,RB,57,70,37,48,54,53,62
Ben Parkinson,RW,57,73,57,50,58,31,54
Nathan Paull,CB,57,66,30,38,40,56,68
Harry Pell,CM,57,47,58,58,54,55,71
Frantz Pierrot,ST,57,62,58,43,52,26,64
Kacper Pietrzyk,ST,57,69,57,42,57,27,61
Paul Piffer,GK,57,59,52,52,60,23,55
Nikhil Poojary,RB,57,70,49,49,56,50,64
Ionuț Pop,GK,57,55,55,56,59,28,55
Finley Potter,CB,57,60,25,36,42,55,67
Rahul Praveen,RM,57,89,52,46,58,37,52
Majed Qasheesh,LB,57,77,26,42,52,52,49
Andrew Quinn,CB,57,55,26,46,48,56,63
Stefan Radosavljevic,LM,57,75,55,48,57,28,70
Kiban Rai,CAM,57,79,52,54,60,42,45
Vinit Rai,CDM,57,49,53,54,50,53,70
Gustavo Ramos,CB,57,50,24,47,35,59,59
Emiliano Ramos,ST,57,79,54,46,57,21,57
Khaled Razak,RW,57,76,53,51,59,30,41
Lucciano Reinoso,ST,57,65,56,43,56,20,57
Filip Rejczyk,CM,57,64,46,56,52,53,68
Leon Robinson,CB,57,60,30,49,36,58,65
Javi Rodríguez,RB,57,59,28,43,50,55,56
Benjamin Rosenberger,RM,57,67,41,54,57,48,57
Paul Rothrock,RM,57,68,46,53,57,29,53
Pim Saathof,CB,57,57,47,52,60,58,50
Joseph Sabobo Banda,LW,57,74,55,51,61,37,41
Dominic Sadi,LM,57,68,56,52,60,31,49
Ángel Sánchez Chávez,GK,57,59,51,55,57,27,60
Lidia Sánchez,CM,57,36,51,55,56,51,45
Lauge Sandgrav,CM,57,60,54,55,58,51,49
Zac Sapsford,ST,57,78,54,46,61,32,55
Malik Sawadogo,LB,57,74,29,50,61,50,41
Franco Schädlich,RB,57,68,46,48,56,58,59
Simon Schierack,CM,57,64,51,54,58,58,66
Frederik Schumann,LB,57,64,51,54,58,53,53
Walter Scott,LB,57,73,39,51,56,51,64
Joshua Seberry,CB,57,62,27,42,44,56,64
Marvin Seybold,GK,57,58,54,51,60,21,56
Hussain Shaian,GK,57,55,57,55,57,48,56
Efe-Kaan Sihlaroglu,CM,57,64,48,56,59,50,51
Kees Sims,GK,57,57,59,59,55,26,54
Vikram Singh,RM,57,78,54,49,57,24,49
Dheeraj Singh Moirangthem,GK,57,56,55,56,62,31,54
Adrian Skogmar,CM,57,64,42,53,68,48,64
Tom Smith,GK,57,59,55,58,59,34,55
Kerr Smith,CB,57,58,28,41,48,55,64
Anders Sønderskov,CB,57,63,27,40,47,58,56
Song Wenjie,ST,57,65,56,51,59,32,66
Tom Sparrow,RB,57,59,46,54,60,52,53
Lee Steacy,GK,57,57,57,55,56,38,58
Sun Zheng'ao,CB,57,55,29,41,35,58,61
Sun Qinhan,RB,57,67,34,44,58,52,57
Sun Minghim,LB,57,59,49,47,59,53,49
Niklas Szerencsi,CB,57,61,25,35,35,58,64
Rei Tachikawa,CM,57,61,54,54,59,46,62
Sam Taylor,ST,57,69,57,37,58,17,48
Franck Tchassem,ST,57,66,55,45,59,26,56
Tristan Teuchy,LM,57,69,36,55,63,46,38
Joe Thomas,RB,57,73,43,45,54,52,60
Junior Tiensia,LB,57,77,32,48,62,47,64
David Tritschler,ST,57,48,58,38,52,21,68
George Ungureanu,GK,57,58,57,52,59,40,58
Wojciech Urbański,CAM,57,61,53,56,55,40,53
Suhair Vadakkepeedika,RM,57,68,52,50,58,31,67
Jordi Valadon,CDM,57,60,50,54,60,51,42
Oskar van Hattum,RW,57,79,53,48,58,39,65
Edwin Sydney Vanspaul,RB,57,66,37,51,56,49,72
Farik Ventura,CM,57,58,42,60,58,45,50
Kane Vidmar,CB,57,68,36,40,47,57,63
Bandar Wahishi,CB,57,62,22,39,46,55,67
Stephen Walsh,ST,57,54,57,49,55,53,68
Wang Yang,CB,57,62,33,45,47,56,63
Wang Yu,CDM,57,63,38,50,53,50,63
Patrick Weber,CM,57,67,50,55,59,46,57
Reece Welch,CB,57,45,24,31,34,57,65
Dean Williams,ST,57,68,58,49,58,26,57
Harry Williams,CB,57,53,24,35,36,56,71
Naomi Williams,GK,57,53,54,56,59,39,56
Sam Woods,CDM,57,50,36,48,51,56,65
Florian Wustinger,CDM,57,66,37,52,61,54,55
Xu Junmin,CAM,57,64,48,55,60,31,57
Xue Qinghao,GK,57,58,57,55,58,20,58
Abdoulaye Yahaya,RW,57,70,57,52,60,26,39
Yan Zihao,LB,57,72,25,33,50,54,62
Yang Boyu,CB,57,39,29,34,41,58,68
Yang Zihao,LB,57,73,28,41,49,50,66
Yang Fan,CB,57,61,31,50,57,57,63
Yang Yihu,LB,57,71,55,50,61,49,63
Yang Yilin,LM,57,59,42,56,57,39,54
Yao Xuchen,RM,57,64,46,52,58,42,54
Kai Yearn,CAM,57,70,51,54,58,44,51
Elton Yeboah,CM,57,64,47,54,53,53,63
Kadan Young,LM,57,66,61,53,58,35,40
Zhang Wei,ST,57,54,53,46,56,44,66
Zhang Huachen,CM,57,70,45,56,58,56,63
Zheng Tuluo,GK,57,59,55,54,62,24,57
Zhou Junchen,LM,57,79,49,47,59,23,50
Zhou Dadi,LM,57,69,49,52,59,42,62
Elvir Zukaj,CB,57,59,26,39,35,56,64
Elias Aarflot,ST,56,73,55,39,55,19,50
Behram Abduweli,ST,56,71,56,43,58,19,52
Haliq Ablahan,CM,56,69,42,54,62,47,63
Hassan Abu Sharara,CAM,56,69,43,55,61,27,37
Jordan Adebayo-Smith,ST,56,80,55,46,57,24,53
Joseph Adjei,CB,56,61,38,34,45,57,64
Thamer Al Ali,LM,56,76,52,48,58,25,51
Firas Al Ghamdi,RM,56,73,48,51,54,48,55
Ziad Al Haniti,CB,56,47,24,34,30,58,59
Othman Al Othman,RW,56,78,46,47,58,19,37
Abdulrahman Al Shammari,GK,56,57,56,54,56,41,53
Mohammed Al Yami,CDM,56,70,33,45,51,56,68
Awet Ermias Alemseged,RW,56,66,59,48,57,25,44
José Alipaz,LM,56,72,48,52,55,46,55
Mohammad Alsalkhadi,RW,56,67,53,53,58,24,49
Casper Glenna Andersen,RB,56,72,43,51,61,48,48
David Andersson,GK,56,57,54,58,58,30,55
Aske Andresen,GK,56,56,55,55,58,30,56
Yohan Aymon,LW,56,62,61,46,60,23,44
Ethem Balcı,RW,56,69,52,49,61,28,36
Jethren Barr,GK,56,55,56,61,57,25,55
Niklas Barthel,CB,56,57,29,41,48,58,58
Jake Batty,LB,56,64,30,48,54,51,54
Zishim Bawa,LM,56,70,53,47,56,22,54
Patrick Beach,GK,56,57,53,54,59,31,53
Alfie Bendle,CDM,56,62,40,50,59,52,59
Lucie Bendová,CB,56,60,25,44,49,55,56
Soufiane Benjdida,ST,56,71,57,48,57,18,49
Lukas Björklund,CM,56,68,45,57,60,37,59
Shawn Blum,RW,56,74,55,44,61,24,52
Michael Boamah,CB,56,69,22,37,47,55,61
Isaac Boehmer,GK,56,58,54,56,53,17,57
Luca Böggemann,GK,56,58,60,52,63,24,50
Tom Booth,GK,56,55,55,54,56,29,54
Arif Boşluk,LB,56,68,36,50,57,53,57
Rhys Bozinovski,CDM,56,79,43,50,60,50,57
Keanu Brandt,LM,56,67,38,52,59,53,48
Alan Bród,CAM,56,63,43,55,55,28,45
Dajaune Brown,ST,56,71,54,43,58,19,56
Ryan Burke,LB,56,61,42,54,53,52,59
Tiago Caballero,ST,56,55,55,43,57,31,50
Frederik Carstensen,RM,56,68,49,51,58,22,43
Yuri Casermeiro,CB,56,52,22,35,34,55,68
Taylor Charters,LB,56,68,47,55,56,49,64
Carmine Chiappetta,LM,56,73,52,48,59,17,43
Leon Chiwome,ST,56,78,54,43,53,17,54
Matthew Connor,GK,56,56,57,55,56,24,54
Cui Qi,CB,56,63,26,36,41,59,65
William Da Rocha,GK,56,57,55,55,59,27,54
Marcus Dackers,ST,56,54,55,39,49,22,73
Lena Dahms,CB,56,39,45,55,58,60,40
Vignesh Dakshinamurthy,LB,56,69,38,47,51,51,55
Jacob Danquah,CB,56,52,25,34,29,54,68
Kasper Davidsen,CDM,56,62,36,48,53,53,54
Ebbe De Vlaeminck,GK,56,58,57,54,59,19,55
Nevio Di Giusto,CAM,56,71,51,54,57,52,43
